"","","","","PED-0220",,,,,,,
"","","","","PED-0260",,,,,,,
"BIT-2620","30956","5","Regular","PED-2620","Técnicas de Investigación Bibliográfica","3","2","2","Licenciatura en Educación mención Bibliotecología","BIT-2810","Quinto semestre"
"","","","",,,,,,,"BIT-2820",
"BIT-2840","30956","5","Regular","PED-2840","Bibliografía Dominicana","3","0","3","Licenciatura en Educación mención Bibliotecología","BIT-2810","Quinto semestre"
"","","","",,,,,,,"BIT-2820",
"GEO-1240","30956","5","Regular",,"Geografía General de la Isla de Santo Domingo","2","1","2","Licenciatura en Educación mención Bibliotecología",,"Quinto semestre"
"IDI-0240","30956","5","Regular","IDI-0220","Inglés Elemental II","6","2","5","Licenciatura en Educación mención Bibliotecología","IDI-0230","Quinto semestre"
"","","","",,,,,,,"IDI-0210",
"LET-1410","30956","5","Regular","LET-2400","Introducción a la Historia General de la Literatura I","3","0","3","Licenciatura en Educación mención Bibliotecología",,"Quinto semestre"
"TEG-2130","30956","5","Regular","FIB-1150","Historia Educativa Universal y Dominicana","3","0","3","Licenciatura en Educación mención Bibliotecología","TEG-1110","Quinto semestre"
"","","","","PED-1150",,,,,,,
"","","","","PED-2120",,,,,,,
"","","","","PED-2130",,,,,,,
"","","","","PED-2120",,,,,,,
"BIT-2630","30956","6","Regular","PED-2630","Fundamentos de Documentación","4","2","3","Licenciatura en Educación mención Bibliotecología","INF-1030","Sexto semestre"
"","","","",,,,,,,"BIT-1880",
"BIT-2830","30956","6","Regular","PED-2830","Biblioteca Universal y Especialización","3","3","3","Licenciatura en Educación mención Bibliotecología","BIT-2800","Sexto semestre"
"ECN-2110","30956","6","Regular","ECN-1120","Introducción a la Economía","4","0","4","Licenciatura en Educación mención Bibliotecología",,"Sexto semestre"
"","","","","ECN-1150",,,,,,,
"","","","","ECN-2100",,,,,,,
"IDI-0510","30956","6","Regular",,"Francés Elementa I","5","2","4","Licenciatura en Educación mención Bibliotecología",,"Sexto semestre"
"TEG-3140","30956","6","Regular","PED-3140","Filosofía de la Educación","3","0","3","Licenciatura en Educación mención Bibliotecología","TEG-2130","Sexto semestre"
"TEG-3180","30956","6","Regular","PED-3180","Higiene Escolar y Edu Salud","3","0","3","Licenciatura en Educación mención Bibliotecología","TEG-1110","Sexto semestre"
"","","","",,,,,,,"PED-1110",
"BIT-2320","30956","7","Regular","PED-2320","Administración de Bibliotecas","4","2","3","Licenciatura en Educación mención Bibliotecología","BIT-2830","Séptimo semestre"
"BIT-2870","30956","7","Regular","PED-2870","Aut de los Servicios Bibliográficos","5","2","4","Licenciatura en Educación mención Bibliotecología","INF-1030","Séptimo semestre"
"BIT-2880","30956","7","Regular","PED-2880","Pasantía en Bibliotecología","3","3","2","Licenciatura en Educación mención Bibliotecología","BIT-2620","Séptimo semestre"
"CRI-1130","30956","7","Regular","ART-1130","Historia del Arte I","3","0","3","Licenciatura en Educación mención Bibliotecología",,"Séptimo semestre"
"OSI-3420","30956","7","Regular","PED-3420","Relaciones Humanas en Educación","2","0","2","Licenciatura en Educación mención Bibliotecología","PSI-1010","Séptimo semestre"
"","","","",,,,,,,"PSI-1050",
"","","","",,,,,,,"SOC-0120",
"","","","",,,,,,,"ICS-0110",
"","","","",,,,,,,"SOC-0100",
"TEG-4110","30956","7","Regular","PED-4110","Pedagogía Social","3","0","3","Licenciatura en Educación mención Bibliotecología","TEG-3140","Séptimo semestre"
"TEG-4120","30956","7","Regular","PED-3380","Ética Profesional","2","0","2","Licenciatura en Educación mención Bibliotecología","TEG-3140","Séptimo semestre"
"","","","","PED-4120",,,,,,,
"","","","","TEG-3380",,,,,,,
"BIT-2450","30956","8","Regular","PED-2450","Planeamiento Servicio de Información","2","0","2","Licenciatura en Educación mención Bibliotecología","BIT-2320","Octavo semestre"
"BIT-2850","30956","8","Regular","PED-2850","Técnicas de Presentación y Res de Documentos","4","2","3","Licenciatura en Educación mención Bibliotecología","BIT-2630","Octavo semestre"
"BIT-2860","30956","8","Regular","PED-2860","Bibliotecología Comparada","4","2","3","Licenciatura en Educación mención Bibliotecología","BIT-2320","Octavo semestre"
"BIT-2890","30956","8","Regular","PED-2890","Bibliotecología Contemporánea","3","2","2","Licenciatura en Educación mención Bibliotecología","BIT-2880","Octavo semestre"
"TEG-3620","30956","8","Regular","PED-3620","Técnicas de Elaboración de Tesis Pedag","3","2","2","Licenciatura en Educación mención Bibliotecología","FIL-1240","Octavo semestre"
"","","","",,,,,,,"TEG-3610",
"BIT-7800","30956","0","Regular",,"Tesis de grado o curso equivalente","8","0","0","Licenciatura en Educación mención Bibliotecología",,"Tesis de grado"
